States,Transaction_Year,Quarters,RegisteredUsers,AppOpens,District
odisha,2018,3,108387,0,kendujhar district
odisha,2018,3,92892,0,mayurbhanj district
odisha,2018,3,57490,0,jharsuguda district
odisha,2018,3,20022,0,kandhamal district
odisha,2018,3,9725,0,deogarh district
odisha,2018,3,130288,0,sundargarh district
odisha,2018,3,87768,0,jagatsinghapur district
odisha,2018,3,64699,0,balangir district
odisha,2018,3,180370,0,baleshwar district
odisha,2018,3,124859,0,puri district
odisha,2018,3,29402,0,sonepur district
odisha,2018,3,499472,0,khordha district
odisha,2018,3,16146,0,boudh district
odisha,2018,3,17730,0,gajapati district
odisha,2018,3,61134,0,nayagarh district
odisha,2018,3,18387,0,nabarangpur district
odisha,2018,3,80340,0,kendrapara district
odisha,2018,3,239067,0,cuttack district
odisha,2018,4,51281,0,rayagada district
odisha,2018,4,58321,0,koraput district
odisha,2018,4,15080,0,malkangiri district
odisha,2018,4,101471,0,sambalpur district
odisha,2018,4,73404,0,kalahandi district
odisha,2018,4,124644,0,anugul district
odisha,2018,4,279943,0,ganjam district
odisha,2018,4,201210,0,jajapur district
odisha,2018,4,79840,0,bargarh district
odisha,2018,4,104500,0,dhenkanal district
odisha,2018,4,141565,0,bhadrak district
odisha,2018,4,21322,0,nuapada district
odisha,2018,4,142222,0,kendujhar district
odisha,2018,4,119705,0,mayurbhanj district
odisha,2018,4,73264,0,jharsuguda district
odisha,2018,4,26556,0,kandhamal district
odisha,2018,4,12875,0,deogarh district
odisha,2018,4,166328,0,sundargarh district
odisha,2018,4,114945,0,jagatsinghapur district
odisha,2018,4,85126,0,balangir district
odisha,2018,4,231913,0,baleshwar district
odisha,2018,4,163528,0,puri district
odisha,2018,4,39160,0,sonepur district
odisha,2018,4,626645,0,khordha district
odisha,2018,4,22366,0,boudh district
odisha,2018,4,23328,0,gajapati district
odisha,2018,4,81395,0,nayagarh district
odisha,2018,4,24855,0,nabarangpur district
odisha,2018,4,106782,0,kendrapara district
odisha,2018,4,310337,0,cuttack district
odisha,2018,2,29995,0,rayagada district
odisha,2018,2,34769,0,koraput district
odisha,2018,2,7742,0,malkangiri district
odisha,2018,2,63200,0,sambalpur district
odisha,2018,2,42458,0,kalahandi district
odisha,2018,2,76885,0,anugul district
odisha,2018,2,169386,0,ganjam district
odisha,2018,2,114580,0,jajapur district
odisha,2018,2,45700,0,bargarh district
odisha,2018,2,64424,0,dhenkanal district
odisha,2018,2,81249,0,bhadrak district
odisha,2018,2,11826,0,nuapada district
odisha,2018,2,83050,0,kendujhar district
odisha,2018,2,71366,0,mayurbhanj district
odisha,2018,2,43568,0,jharsuguda district
odisha,2018,2,15002,0,kandhamal district
odisha,2018,2,7264,0,deogarh district
odisha,2018,2,102838,0,sundargarh district
odisha,2018,2,69081,0,jagatsinghapur district
odisha,2018,2,49147,0,balangir district
odisha,2018,2,139968,0,baleshwar district
odisha,2018,2,97920,0,puri district
odisha,2018,2,22064,0,sonepur district
odisha,2018,2,406689,0,khordha district
odisha,2018,2,12134,0,boudh district
odisha,2018,2,13397,0,gajapati district
odisha,2018,2,46904,0,nayagarh district
odisha,2018,2,13372,0,nabarangpur district
odisha,2018,2,62080,0,kendrapara district
odisha,2018,2,187723,0,cuttack district
odisha,2018,1,21756,0,rayagada district
odisha,2018,1,25395,0,koraput district
odisha,2018,1,5396,0,malkangiri district
odisha,2018,1,47017,0,sambalpur district
odisha,2018,1,30605,0,kalahandi district
odisha,2018,1,56617,0,anugul district
odisha,2018,1,126158,0,ganjam district
odisha,2018,1,81133,0,jajapur district
odisha,2018,1,32489,0,bargarh district
odisha,2018,1,46024,0,dhenkanal district
odisha,2018,1,58050,0,bhadrak district
odisha,2018,1,8252,0,nuapada district
odisha,2018,1,58968,0,kendujhar district
odisha,2018,1,50472,0,mayurbhanj district
odisha,2018,1,32514,0,jharsuguda district
odisha,2018,1,10809,0,kandhamal district
odisha,2018,1,5322,0,deogarh district
odisha,2018,1,75201,0,sundargarh district
odisha,2018,1,49264,0,jagatsinghapur district
odisha,2018,1,35271,0,balangir district
odisha,2018,1,100919,0,baleshwar district
odisha,2018,1,69923,0,puri district
odisha,2018,1,15900,0,sonepur district
odisha,2018,1,308390,0,khordha district
odisha,2018,1,9077,0,boudh district
odisha,2018,1,9743,0,gajapati district
odisha,2018,1,33533,0,nayagarh district
odisha,2018,1,9466,0,nabarangpur district
odisha,2018,1,44379,0,kendrapara district
odisha,2018,1,135972,0,cuttack district
odisha,2022,3,222586,33945163,rayagada district
odisha,2022,3,249470,53647667,koraput district
odisha,2022,3,89362,23837496,malkangiri district
odisha,2022,3,375127,27943716,sambalpur district
odisha,2022,3,315775,40099719,kalahandi district
odisha,2022,3,464296,19729655,anugul district
odisha,2022,3,1054407,38860922,ganjam district
odisha,2022,3,709685,13224455,jajapur district
odisha,2022,3,320560,27614270,bargarh district
odisha,2022,3,372560,23712251,dhenkanal district
odisha,2022,3,535581,9788610,bhadrak district
odisha,2022,3,107220,19020938,nuapada district
odisha,2022,3,523219,43193575,kendujhar district
odisha,2022,3,475312,45099249,mayurbhanj district
odisha,2022,3,260834,11635221,jharsuguda district
odisha,2022,3,123544,20408655,kandhamal district
odisha,2022,3,55962,8639893,deogarh district
odisha,2022,3,658859,49671724,sundargarh district
odisha,2022,3,436498,5968654,jagatsinghapur district
odisha,2022,3,353484,39157906,balangir district
odisha,2022,3,812109,15492753,baleshwar district
odisha,2022,3,627710,12891436,puri district
odisha,2022,3,140448,12360126,sonepur district
odisha,2022,3,2025108,20626170,khordha district
odisha,2022,3,86776,11356098,boudh district
odisha,2022,3,111136,18699712,gajapati district
odisha,2022,3,290094,14922946,nayagarh district
odisha,2022,3,131269,36138099,nabarangpur district
odisha,2022,3,428410,10854747,kendrapara district
odisha,2022,3,1135881,16934098,cuttack district
odisha,2022,4,233250,14316175,rayagada district
odisha,2022,4,260639,16992431,koraput district
odisha,2022,4,93093,6342406,malkangiri district
odisha,2022,4,392612,21257755,sambalpur district
odisha,2022,4,330196,18366255,kalahandi district
odisha,2022,4,486514,22286387,anugul district
odisha,2022,4,1105095,51733365,ganjam district
odisha,2022,4,743948,41705177,jajapur district
odisha,2022,4,334060,16393602,bargarh district
odisha,2022,4,389751,18946953,dhenkanal district
odisha,2022,4,560896,26309764,bhadrak district
odisha,2022,4,111771,6654100,nuapada district
odisha,2022,4,547019,28270009,kendujhar district
odisha,2022,4,495920,22223760,mayurbhanj district
odisha,2022,4,273411,15959473,jharsuguda district
odisha,2022,4,129217,5092507,kandhamal district
odisha,2022,4,58213,2499036,deogarh district
odisha,2022,4,689753,36013906,sundargarh district
odisha,2022,4,457355,21518826,jagatsinghapur district
odisha,2022,4,369088,18504795,balangir district
odisha,2022,4,850800,38032263,baleshwar district
odisha,2022,4,657668,32735944,puri district
odisha,2022,4,146518,6082316,sonepur district
odisha,2022,4,2124474,121676587,khordha district
odisha,2022,4,90477,3930821,boudh district
odisha,2022,4,116235,6529748,gajapati district
odisha,2022,4,303718,12978384,nayagarh district
odisha,2022,4,136384,9757473,nabarangpur district
odisha,2022,4,448239,22329029,kendrapara district
odisha,2022,4,1190925,60660007,cuttack district
odisha,2022,2,211140,31430424,rayagada district
odisha,2022,2,237081,47274564,koraput district
odisha,2022,2,84884,19891279,malkangiri district
odisha,2022,2,356271,25229949,sambalpur district
odisha,2022,2,299472,32115481,kalahandi district
odisha,2022,2,440242,19193666,anugul district
odisha,2022,2,999398,39525025,ganjam district
odisha,2022,2,672209,14113435,jajapur district
odisha,2022,2,304554,23608819,bargarh district
odisha,2022,2,353317,22673681,dhenkanal district
odisha,2022,2,507695,11401607,bhadrak district
odisha,2022,2,101852,15706025,nuapada district
odisha,2022,2,496154,42781421,kendujhar district
odisha,2022,2,451049,41951412,mayurbhanj district
odisha,2022,2,247348,10509895,jharsuguda district
odisha,2022,2,117216,18747026,kandhamal district
odisha,2022,2,53242,9142000,deogarh district
odisha,2022,2,625606,44748581,sundargarh district
odisha,2022,2,414004,6001985,jagatsinghapur district
odisha,2022,2,335510,30546407,balangir district
odisha,2022,2,769737,16393327,baleshwar district
odisha,2022,2,595694,13831227,puri district
odisha,2022,2,133295,10960661,sonepur district
odisha,2022,2,1924289,22124501,khordha district
odisha,2022,2,82326,9202348,boudh district
odisha,2022,2,105268,18586944,gajapati district
odisha,2022,2,274898,13931319,nayagarh district
odisha,2022,2,124828,31033185,nabarangpur district
odisha,2022,2,406125,10419790,kendrapara district
odisha,2022,2,1077286,17235109,cuttack district
odisha,2022,1,199745,27904765,rayagada district
odisha,2022,1,224651,39781670,koraput district
odisha,2022,1,80251,18234967,malkangiri district
odisha,2022,1,337359,22839033,sambalpur district
odisha,2022,1,282939,30504810,kalahandi district
odisha,2022,1,416483,17717957,anugul district
odisha,2022,1,946066,35224808,ganjam district
odisha,2022,1,636291,13870670,jajapur district
odisha,2022,1,288188,21570405,bargarh district
odisha,2022,1,334288,18904610,dhenkanal district
odisha,2022,1,481063,11229503,bhadrak district
odisha,2022,1,96377,14268956,nuapada district
odisha,2022,1,469295,38823385,kendujhar district
odisha,2022,1,426398,37004061,mayurbhanj district
odisha,2022,1,234082,10212241,jharsuguda district
odisha,2022,1,110888,16470623,kandhamal district
odisha,2022,1,50320,8099241,deogarh district
odisha,2022,1,592346,40157197,sundargarh district
odisha,2022,1,392154,6174742,jagatsinghapur district
odisha,2022,1,317138,28639512,balangir district
odisha,2022,1,728990,15519468,baleshwar district
odisha,2022,1,564442,14364283,puri district
odisha,2022,1,125997,10956996,sonepur district
odisha,2022,1,1827307,23177026,khordha district
odisha,2022,1,77892,8481506,boudh district
odisha,2022,1,99565,16191101,gajapati district
odisha,2022,1,260324,11960161,nayagarh district
odisha,2022,1,117939,27644841,nabarangpur district
odisha,2022,1,384475,10109615,kendrapara district
odisha,2022,1,1021526,17817312,cuttack district
odisha,2021,3,174728,16760831,rayagada district
odisha,2021,3,196851,19367873,koraput district
odisha,2021,3,69669,7180765,malkangiri district
odisha,2021,3,296251,15869804,sambalpur district
odisha,2021,3,246601,17464237,kalahandi district
odisha,2021,3,364818,17878073,anugul district
odisha,2021,3,831869,33950452,ganjam district
odisha,2021,3,558822,19161874,jajapur district
odisha,2021,3,252144,13182847,bargarh district
odisha,2021,3,292800,15108969,dhenkanal district
odisha,2021,3,423068,13467683,bhadrak district
odisha,2021,3,83716,7525872,nuapada district
odisha,2021,3,410049,25107639,kendujhar district
odisha,2021,3,371425,20700116,mayurbhanj district
odisha,2021,3,205663,8885748,jharsuguda district
odisha,2021,3,96862,9090971,kandhamal district
odisha,2021,3,43737,4653968,deogarh district
odisha,2021,3,520155,25326483,sundargarh district
odisha,2021,3,345234,10720210,jagatsinghapur district
odisha,2021,3,277146,17707579,balangir district
odisha,2021,3,641826,18593887,baleshwar district
odisha,2021,3,497069,17210743,puri district
odisha,2021,3,109924,6096184,sonepur district
odisha,2021,3,1618171,54826366,khordha district
odisha,2021,3,67782,5211233,boudh district
odisha,2021,3,86765,8993662,gajapati district
odisha,2021,3,228677,10186197,nayagarh district
odisha,2021,3,102244,11629745,nabarangpur district
odisha,2021,3,337718,11487316,kendrapara district
odisha,2021,3,900706,29532377,cuttack district
odisha,2021,4,187562,11692290,rayagada district
odisha,2021,4,211160,12137241,koraput district
odisha,2021,4,75114,3760894,malkangiri district
odisha,2021,4,317259,15914880,sambalpur district
odisha,2021,4,264773,12924135,kalahandi district
odisha,2021,4,390981,17480548,anugul district
odisha,2021,4,889686,43221176,ganjam district
odisha,2021,4,598043,31222102,jajapur district
odisha,2021,4,270113,11531339,bargarh district
odisha,2021,4,313502,14877091,dhenkanal district
odisha,2021,4,452384,20733469,bhadrak district
odisha,2021,4,90146,4390762,nuapada district
odisha,2021,4,440078,21635153,kendujhar district
odisha,2021,4,399076,15901243,mayurbhanj district
odisha,2021,4,220010,11963212,jharsuguda district
odisha,2021,4,103926,4452108,kandhamal district
odisha,2021,4,47096,1991762,deogarh district
odisha,2021,4,556973,25758922,sundargarh district
odisha,2021,4,368959,17301864,jagatsinghapur district
odisha,2021,4,297438,13714912,balangir district
odisha,2021,4,685881,28631052,baleshwar district
odisha,2021,4,531127,26165403,puri district
odisha,2021,4,117909,4637687,sonepur district
odisha,2021,4,1725313,103883281,khordha district
odisha,2021,4,72717,2992225,boudh district
odisha,2021,4,93201,5454899,gajapati district
odisha,2021,4,244622,10314176,nayagarh district
odisha,2021,4,110406,6115274,nabarangpur district
odisha,2021,4,361439,17130729,kendrapara district
odisha,2021,4,962341,49421617,cuttack district
odisha,2021,2,161874,11968717,rayagada district
odisha,2021,2,182181,12614422,koraput district
odisha,2021,2,63880,5010275,malkangiri district
odisha,2021,2,275001,11542753,sambalpur district
odisha,2021,2,227704,12075656,kalahandi district
odisha,2021,2,338114,13461863,anugul district
odisha,2021,2,772409,27608178,ganjam district
odisha,2021,2,518570,15539082,jajapur district
odisha,2021,2,233243,9225430,bargarh district
odisha,2021,2,271626,11854300,dhenkanal district
odisha,2021,2,392928,10893119,bhadrak district
odisha,2021,2,77158,4903840,nuapada district
odisha,2021,2,379263,19018016,kendujhar district
odisha,2021,2,342898,14693303,mayurbhanj district
odisha,2021,2,191043,6410583,jharsuguda district
odisha,2021,2,89548,5961388,kandhamal district
odisha,2021,2,40332,3282902,deogarh district
odisha,2021,2,482937,18200575,sundargarh district
odisha,2021,2,321155,8665991,jagatsinghapur district
odisha,2021,2,256186,12318530,balangir district
odisha,2021,2,596366,14433914,baleshwar district
odisha,2021,2,462146,13385190,puri district
odisha,2021,2,101584,4584965,sonepur district
odisha,2021,2,1511068,41038670,khordha district
odisha,2021,2,62600,3741556,boudh district
odisha,2021,2,80263,6162465,gajapati district
odisha,2021,2,212420,8448067,nayagarh district
odisha,2021,2,93780,7567759,nabarangpur district
odisha,2021,2,313828,9803145,kendrapara district
odisha,2021,2,838924,23161840,cuttack district
odisha,2021,1,150744,5877848,rayagada district
odisha,2021,1,169607,5295303,koraput district
odisha,2021,1,59019,1655456,malkangiri district
odisha,2021,1,256784,8185242,sambalpur district
odisha,2021,1,211780,6105047,kalahandi district
odisha,2021,1,315065,9789441,anugul district
odisha,2021,1,721311,22659997,ganjam district
odisha,2021,1,484003,16338718,jajapur district
odisha,2021,1,217540,5256946,bargarh district
odisha,2021,1,253469,8034030,dhenkanal district
odisha,2021,1,366825,10503983,bhadrak district
odisha,2021,1,71558,1824578,nuapada district
odisha,2021,1,352967,10953093,kendujhar district
odisha,2021,1,318465,7758426,mayurbhanj district
odisha,2021,1,178481,5914718,jharsuguda district
odisha,2021,1,83432,2180242,kandhamal district
odisha,2021,1,37397,1031539,deogarh district
odisha,2021,1,450776,12987159,sundargarh district
odisha,2021,1,300122,9094056,jagatsinghapur district
odisha,2021,1,238380,6473331,balangir district
odisha,2021,1,557273,14507340,baleshwar district
odisha,2021,1,431553,13992697,puri district
odisha,2021,1,94551,2395249,sonepur district
odisha,2021,1,1415897,63590946,khordha district
odisha,2021,1,58177,1553860,boudh district
odisha,2021,1,74629,2771507,gajapati district
odisha,2021,1,198238,5903431,nayagarh district
odisha,2021,1,86833,2514529,nabarangpur district
odisha,2021,1,293287,8928474,kendrapara district
odisha,2021,1,784846,27238288,cuttack district
odisha,2020,3,126410,3762788,rayagada district
odisha,2020,3,141282,3437166,koraput district
odisha,2020,3,47520,1095975,malkangiri district
odisha,2020,3,219120,5114268,sambalpur district
odisha,2020,3,178315,4193630,kalahandi district
odisha,2020,3,270460,6884775,anugul district
odisha,2020,3,611699,16162114,ganjam district
odisha,2020,3,417525,11824235,jajapur district
odisha,2020,3,184711,3628788,bargarh district
odisha,2020,3,218003,5681950,dhenkanal district
odisha,2020,3,314312,8166867,bhadrak district
odisha,2020,3,59403,1258669,nuapada district
odisha,2020,3,302384,7716764,kendujhar district
odisha,2020,3,270844,5578497,mayurbhanj district
odisha,2020,3,152813,4003243,jharsuguda district
odisha,2020,3,69124,1578514,kandhamal district
odisha,2020,3,31745,770291,deogarh district
odisha,2020,3,381666,8667464,sundargarh district
odisha,2020,3,257975,6866006,jagatsinghapur district
